Order_ID,Customer_ID,Product_ID,Order_Date,City,Country,Category,Product,Quantity,Unit_Price,Discount_Pct,Sales_Amount,Cost_Amount,Profit_Amount,Order_Status,Sales_Channel,Payment_Method
ORD008578,CUST00322,PROD0204,2025-11-07,Riyadh,Saudi Arabia,Home Appliances,Vacuum Cleaner,2,688.4,0.0,1376.8,796.32,580.48,Cancelled,Marketplace,Wallet
ORD008579,CUST01458,PROD0104,2026-06-12,Sharjah,UAE,Electronics,Smartwatch,1,191.59,0.05,182.01,103.27,78.74,Cancelled,Marketplace,Bank Transfer
ORD008580,CUST02378,PROD0203,2025-08-15,Dubai,UAE,Home Appliances,Microwave,5,1135.52,0.2,4542.08,2756.79,1785.29,Completed,Marketplace,Bank Transfer
ORD008581,CUST01975,PROD0302,2026-04-19,Dammam,Saudi Arabia,Fashion,Sneakers,3,739.53,0.0,2218.59,1446.4,772.19,Completed,Online,Wallet
ORD008582,CUST00067,PROD0303,2026-06-25,Dubai,UAE,Fashion,T-Shirt,3,832.69,0.0,2498.07,1669.03,829.04,Cancelled,Marketplace,Bank Transfer
ORD008583,CUST01346,PROD0502,2026-10-25,Jubail,Saudi Arabia,Grocery,Dates,4,1680.66,0.1,6050.38,4304.02,1746.36,Completed,Online,Card
ORD008584,CUST01725,PROD0204,2025-03-20,Jubail,Saudi Arabia,Home Appliances,Vacuum Cleaner,1,1877.8,0.2,1502.24,1228.92,273.32,Cancelled,Marketplace,Wallet
ORD008585,CUST01517,PROD0303,2026-03-09,Riyadh,Saudi Arabia,Fashion,T-Shirt,2,2137.64,0.1,3847.75,2501.64,1346.11,Completed,Online,Bank Transfer
ORD008586,CUST01716,PROD0103,2025-06-02,Dammam,Saudi Arabia,Electronics,Headphones,5,796.72,0.05,3784.42,2566.96,1217.46,Completed,Marketplace,Bank Transfer
ORD008587,CUST00147,PROD0201,2026-02-05,Dubai,UAE,Home Appliances,Air Conditioner,2,367.89,0.05,698.99,445.69,253.3,Completed,Marketplace,Cash
ORD008588,CUST00019,PROD0104,2025-10-06,Riyadh,Saudi Arabia,Electronics,Smartwatch,1,2164.62,0.0,2164.62,1439.48,725.14,Returned,Marketplace,Bank Transfer
ORD008589,CUST00328,PROD0302,2025-02-26,Dubai,UAE,Fashion,Sneakers,3,2254.87,0.1,6088.15,3882.69,2205.46,Cancelled,Online,Card
ORD008590,CUST00927,PROD0601,2025-07-05,Dammam,Saudi Arabia,Sports,Yoga Mat,3,1454.59,0.15,3709.2,2242.1,1467.1,Completed,Marketplace,Bank Transfer
ORD008591,CUST00277,PROD0403,2026-02-02,Jubail,Saudi Arabia,Beauty,Makeup Kit,3,2126.84,0.0,6380.52,5202.49,1178.03,Completed,Online,Wallet
ORD008592,CUST01736,PROD0304,2026-08-28,Dammam,Saudi Arabia,Fashion,Handbag,2,1243.29,0.1,2237.92,1690.18,547.74,Cancelled,Marketplace,Bank Transfer
ORD008593,CUST01322,PROD0401,2025-06-07,Dubai,UAE,Beauty,Perfume,4,1341.72,0.2,4293.5,2816.25,1477.25,Returned,Marketplace,Wallet
ORD008594,CUST01371,PROD0402,2026-11-24,Jeddah,Saudi Arabia,Beauty,Skincare Set,5,2477.92,0.1,11150.64,8000.58,3150.06,Returned,Retail Store,Card
ORD008595,CUST01265,PROD0102,2025-12-25,Dammam,Saudi Arabia,Electronics,Laptop,5,1040.18,0.0,5200.9,4380.59,820.31,Completed,Retail Store,Cash
ORD008596,CUST01762,PROD0201,2026-03-16,Dammam,Saudi Arabia,Home Appliances,Air Conditioner,1,1974.54,0.1,1777.09,1037.44,739.65,Completed,Online,Cash
ORD008597,CUST01201,PROD0604,2026-08-12,Jeddah,Saudi Arabia,Sports,Fitness Tracker,1,2128.11,0.0,2128.11,1806.0,322.11,Cancelled,Marketplace,Wallet
ORD008598,CUST00949,PROD0604,2026-04-11,Riyadh,Saudi Arabia,Sports,Fitness Tracker,4,815.77,0.0,3263.08,2011.79,1251.29,Completed,Online,Cash
ORD008599,CUST00164,PROD0503,2026-10-25,Riyadh,Saudi Arabia,Grocery,Snacks,2,2277.36,0.05,4326.98,3289.87,1037.11,Cancelled,Marketplace,Cash
ORD008600,CUST00967,PROD0601,2026-03-22,Dubai,UAE,Sports,Yoga Mat,2,2362.58,0.15,4016.39,2415.19,1601.2,Completed,Retail Store,Bank Transfer
ORD008601,CUST00957,PROD0504,2026-05-03,Riyadh,Saudi Arabia,Grocery,Olive Oil,2,754.27,0.1,1357.69,927.56,430.13,Returned,Retail Store,Bank Transfer
ORD008602,CUST01958,PROD0303,2026-06-14,Dammam,Saudi Arabia,Fashion,T-Shirt,4,1700.11,0.1,6120.4,3640.49,2479.91,Cancelled,Marketplace,Card
ORD008603,CUST02321,PROD0304,2025-03-14,Abu Dhabi,UAE,Fashion,Handbag,2,731.46,0.15,1243.48,847.33,396.15,Returned,Retail Store,Bank Transfer
ORD008604,CUST02165,PROD0301,2026-12-02,Riyadh,Saudi Arabia,Fashion,Abaya,3,1174.2,0.15,2994.21,2387.96,606.25,Completed,Marketplace,Wallet
ORD008605,CUST01563,PROD0601,2025-01-17,Jubail,Saudi Arabia,Sports,Yoga Mat,2,192.68,0.0,385.36,237.26,148.1,Completed,Retail Store,Card
ORD008606,CUST01174,PROD0304,2026-06-15,Sharjah,UAE,Fashion,Handbag,3,2467.14,0.05,7031.35,4614.17,2417.18,Cancelled,Retail Store,Wallet
ORD008607,CUST02276,PROD0404,2025-11-22,Riyadh,Saudi Arabia,Beauty,Hair Dryer,2,243.4,0.05,462.46,346.66,115.8,Completed,Marketplace,Cash
ORD008608,CUST00293,PROD0203,2026-09-24,Jeddah,Saudi Arabia,Home Appliances,Microwave,3,136.21,0.0,408.63,330.01,78.62,Completed,Online,Wallet
ORD008609,CUST01802,PROD0302,2026-09-05,Riyadh,Saudi Arabia,Fashion,Sneakers,5,584.18,0.15,2482.76,1560.82,921.94,Returned,Retail Store,Wallet
ORD008610,CUST00954,PROD0403,2026-06-30,Abu Dhabi,UAE,Beauty,Makeup Kit,5,635.53,0.1,2859.88,2246.83,613.05,Completed,Online,Card
ORD008611,CUST00696,PROD0403,2026-08-19,Abu Dhabi,UAE,Beauty,Makeup Kit,5,451.26,0.1,2030.67,1264.4,766.27,Completed,Online,Cash
ORD008612,CUST02398,PROD0404,2026-12-09,Dammam,Saudi Arabia,Beauty,Hair Dryer,4,542.84,0.0,2171.36,1492.86,678.5,Completed,Retail Store,Card
ORD008613,CUST00242,PROD0203,2025-07-21,Dubai,UAE,Home Appliances,Microwave,3,42.79,0.05,121.95,68.52,53.43,Completed,Online,Bank Transfer
ORD008614,CUST02413,PROD0101,2025-12-10,Jeddah,Saudi Arabia,Electronics,Smartphone,5,1730.72,0.15,7355.56,5535.39,1820.17,Completed,Online,Card
ORD008615,CUST00807,PROD0302,2026-06-07,Dubai,UAE,Fashion,Sneakers,2,262.94,0.15,447.0,351.68,95.32,Returned,Online,Wallet
ORD008616,CUST00236,PROD0404,2026-02-04,Dubai,UAE,Beauty,Hair Dryer,5,2113.38,0.1,9510.21,7936.83,1573.38,Cancelled,Marketplace,Cash
ORD008617,CUST00926,PROD0601,2025-08-06,Sharjah,UAE,Sports,Yoga Mat,2,2317.0,0.15,3938.9,2820.33,1118.57,Completed,Retail Store,Cash
ORD008618,CUST00845,PROD0604,2026-03-21,Abu Dhabi,UAE,Sports,Fitness Tracker,2,1136.46,0.2,1818.34,1415.59,402.75,Completed,Marketplace,Bank Transfer
ORD008619,CUST02226,PROD0501,2025-08-10,Riyadh,Saudi Arabia,Grocery,Coffee,3,2129.45,0.0,6388.35,5291.31,1097.04,Returned,Online,Card
ORD008620,CUST01716,PROD0503,2026-01-18,Dubai,UAE,Grocery,Snacks,4,1315.26,0.15,4471.88,2972.25,1499.63,Returned,Marketplace,Card
ORD008621,CUST01545,PROD0303,2026-08-15,Abu Dhabi,UAE,Fashion,T-Shirt,5,1622.86,0.15,6897.16,4004.84,2892.32,Completed,Retail Store,Wallet
ORD008622,CUST00436,PROD0402,2025-01-07,Riyadh,Saudi Arabia,Beauty,Skincare Set,5,381.23,0.05,1810.84,1024.84,786.0,Completed,Marketplace,Card
ORD008623,CUST02015,PROD0204,2025-09-29,Jeddah,Saudi Arabia,Home Appliances,Vacuum Cleaner,3,492.18,0.0,1476.54,954.23,522.31,Completed,Retail Store,Bank Transfer
ORD008624,CUST01015,PROD0303,2025-01-16,Abu Dhabi,UAE,Fashion,T-Shirt,3,822.45,0.15,2097.25,1733.51,363.74,Completed,Marketplace,Cash
ORD008625,CUST00967,PROD0503,2026-02-28,Jubail,Saudi Arabia,Grocery,Snacks,1,366.8,0.05,348.46,266.44,82.02,Completed,Retail Store,Cash
ORD008626,CUST00040,PROD0204,2026-06-08,Riyadh,Saudi Arabia,Home Appliances,Vacuum Cleaner,1,2214.64,0.15,1882.44,1167.32,715.12,Completed,Marketplace,Cash
ORD008627,CUST01563,PROD0501,2025-01-21,Dammam,Saudi Arabia,Grocery,Coffee,5,2206.38,0.0,11031.9,6922.56,4109.34,Completed,Online,Wallet
ORD008628,CUST01867,PROD0404,2026-11-21,Riyadh,Saudi Arabia,Beauty,Hair Dryer,5,628.64,0.2,2514.56,1399.46,1115.1,Completed,Retail Store,Bank Transfer
ORD008629,CUST01903,PROD0203,2025-08-16,Jeddah,Saudi Arabia,Home Appliances,Microwave,5,2007.42,0.05,9535.25,7004.99,2530.26,Cancelled,Marketplace,Card
ORD008630,CUST01009,PROD0101,2025-10-15,Dubai,UAE,Electronics,Smartphone,1,2222.25,0.05,2111.14,1774.82,336.32,Cancelled,Online,Cash
ORD008631,CUST00842,PROD0101,2025-05-14,Riyadh,Saudi Arabia,Electronics,Smartphone,2,2338.81,0.1,4209.86,2897.27,1312.59,Returned,Retail Store,Cash
ORD008632,CUST01963,PROD0604,2025-10-10,Abu Dhabi,UAE,Sports,Fitness Tracker,1,1962.21,0.2,1569.77,1106.67,463.1,Cancelled,Online,Bank Transfer
ORD008633,CUST01368,PROD0403,2026-02-08,Sharjah,UAE,Beauty,Makeup Kit,1,1795.49,0.0,1795.49,1337.87,457.62,Completed,Online,Wallet
ORD008634,CUST02170,PROD0301,2026-10-27,Dubai,UAE,Fashion,Abaya,2,1407.61,0.0,2815.22,1696.99,1118.23,Completed,Retail Store,Cash
ORD008635,CUST00375,PROD0302,2025-03-07,Jeddah,Saudi Arabia,Fashion,Sneakers,2,1837.43,0.0,3674.86,2997.71,677.15,Completed,Marketplace,Cash
ORD008636,CUST01059,PROD0101,2026-10-11,Dammam,Saudi Arabia,Electronics,Smartphone,2,2160.6,0.05,4105.14,2362.97,1742.17,Completed,Marketplace,Bank Transfer
ORD008637,CUST01752,PROD0204,2026-08-27,Jeddah,Saudi Arabia,Home Appliances,Vacuum Cleaner,5,2474.99,0.1,11137.46,6554.18,4583.28,Cancelled,Marketplace,Cash
ORD008638,CUST01651,PROD0104,2026-03-13,Riyadh,Saudi Arabia,Electronics,Smartwatch,5,1822.49,0.1,8201.21,6746.93,1454.28,Completed,Marketplace,Wallet
ORD008639,CUST02099,PROD0403,2025-09-16,Riyadh,Saudi Arabia,Beauty,Makeup Kit,1,493.26,0.1,443.93,245.76,198.17,Cancelled,Marketplace,Card
ORD008640,CUST01348,PROD0104,2025-04-13,Riyadh,Saudi Arabia,Electronics,Smartwatch,1,192.15,0.15,163.33,133.52,29.81,Completed,Marketplace,Card
ORD008641,CUST02057,PROD0404,2026-07-21,Jeddah,Saudi Arabia,Beauty,Hair Dryer,4,270.78,0.1,974.81,564.42,410.39,Cancelled,Online,Wallet
ORD008642,CUST00424,PROD0404,2025-04-11,Riyadh,Saudi Arabia,Beauty,Hair Dryer,4,2021.04,0.1,7275.74,5196.76,2078.98,Completed,Retail Store,Cash
ORD008643,CUST01677,PROD0202,2025-07-17,Jubail,Saudi Arabia,Home Appliances,Refrigerator,3,176.22,0.05,502.23,365.76,136.47,Completed,Online,Bank Transfer
ORD008644,CUST02313,PROD0302,2025-08-14,Jeddah,Saudi Arabia,Fashion,Sneakers,5,1605.01,0.0,8025.05,5610.88,2414.17,Completed,Marketplace,Bank Transfer
ORD008645,CUST02251,PROD0304,2026-04-08,Riyadh,Saudi Arabia,Fashion,Handbag,1,2213.92,0.0,2213.92,1815.2,398.72,Completed,Online,Cash
ORD008646,CUST00456,PROD0304,2025-08-25,Dubai,UAE,Fashion,Handbag,1,471.16,0.0,471.16,366.09,105.07,Completed,Retail Store,Bank Transfer
ORD008647,CUST01848,PROD0503,2025-01-26,Abu Dhabi,UAE,Grocery,Snacks,4,2258.66,0.0,9034.64,7582.32,1452.32,Returned,Retail Store,Bank Transfer
ORD008648,CUST01955,PROD0503,2025-05-01,Dubai,UAE,Grocery,Snacks,2,2343.92,0.15,3984.66,2312.18,1672.48,Completed,Online,Wallet
ORD008649,CUST01850,PROD0604,2026-05-21,Riyadh,Saudi Arabia,Sports,Fitness Tracker,4,1247.29,0.1,4490.24,2759.43,1730.81,Completed,Retail Store,Cash
ORD008650,CUST00242,PROD0401,2025-07-01,Jeddah,Saudi Arabia,Beauty,Perfume,5,2469.05,0.05,11727.99,9874.14,1853.85,Completed,Retail Store,Wallet
ORD008651,CUST01716,PROD0501,2026-12-12,Jeddah,Saudi Arabia,Grocery,Coffee,3,854.56,0.1,2307.31,1933.95,373.36,Cancelled,Online,Card
ORD008652,CUST00448,PROD0503,2026-09-26,Dammam,Saudi Arabia,Grocery,Snacks,3,1015.97,0.0,3047.91,2150.16,897.75,Completed,Online,Card
ORD008653,CUST01381,PROD0302,2026-06-27,Jeddah,Saudi Arabia,Fashion,Sneakers,1,1709.6,0.1,1538.64,972.84,565.8,Cancelled,Online,Wallet
ORD008654,CUST01127,PROD0304,2025-11-11,Abu Dhabi,UAE,Fashion,Handbag,3,1672.05,0.1,4514.54,3617.92,896.62,Completed,Marketplace,Card
ORD008655,CUST01722,PROD0501,2026-09-10,Dubai,UAE,Grocery,Coffee,3,759.74,0.2,1823.38,1526.42,296.96,Completed,Online,Bank Transfer
ORD008656,CUST01056,PROD0202,2025-09-30,Abu Dhabi,UAE,Home Appliances,Refrigerator,4,572.4,0.0,2289.6,1467.1,822.5,Returned,Retail Store,Card
ORD008657,CUST00644,PROD0104,2025-08-20,Jeddah,Saudi Arabia,Electronics,Smartwatch,3,911.37,0.2,2187.29,1730.23,457.06,Completed,Marketplace,Cash
ORD008658,CUST00819,PROD0202,2026-02-24,Abu Dhabi,UAE,Home Appliances,Refrigerator,1,1738.9,0.05,1651.96,1145.79,506.17,Cancelled,Retail Store,Cash
ORD008659,CUST02257,PROD0604,2026-03-18,Sharjah,UAE,Sports,Fitness Tracker,4,610.82,0.05,2321.12,1364.04,957.08,Returned,Marketplace,Bank Transfer
ORD008660,CUST01241,PROD0201,2026-05-11,Jubail,Saudi Arabia,Home Appliances,Air Conditioner,3,611.78,0.15,1560.04,999.0,561.04,Completed,Retail Store,Card
ORD008661,CUST02070,PROD0203,2025-01-24,Abu Dhabi,UAE,Home Appliances,Microwave,5,167.99,0.05,797.95,604.94,193.01,Cancelled,Marketplace,Wallet
ORD008662,CUST01634,PROD0503,2025-04-19,Jeddah,Saudi Arabia,Grocery,Snacks,1,925.53,0.15,786.7,509.4,277.3,Completed,Online,Card
ORD008663,CUST00738,PROD0203,2026-12-04,Abu Dhabi,UAE,Home Appliances,Microwave,2,2102.45,0.0,4204.9,2879.92,1324.98,Returned,Online,Bank Transfer
ORD008664,CUST00429,PROD0503,2026-05-17,Jeddah,Saudi Arabia,Grocery,Snacks,4,2039.22,0.1,7341.19,6121.41,1219.78,Completed,Retail Store,Bank Transfer
ORD008665,CUST01029,PROD0601,2025-01-25,Riyadh,Saudi Arabia,Sports,Yoga Mat,4,811.58,0.0,3246.32,2713.36,532.96,Returned,Retail Store,Cash
ORD008666,CUST01236,PROD0402,2025-07-06,Abu Dhabi,UAE,Beauty,Skincare Set,5,2447.14,0.0,12235.7,9630.88,2604.82,Completed,Retail Store,Wallet
ORD008667,CUST01912,PROD0502,2025-10-15,Sharjah,UAE,Grocery,Dates,1,2263.21,0.0,2263.21,1521.69,741.52,Completed,Online,Wallet
ORD008668,CUST00156,PROD0504,2026-09-20,Dubai,UAE,Grocery,Olive Oil,4,376.15,0.05,1429.37,940.33,489.04,Returned,Retail Store,Card
ORD008669,CUST00414,PROD0104,2025-12-04,Dubai,UAE,Electronics,Smartwatch,2,1771.68,0.2,2834.69,2113.19,721.5,Returned,Retail Store,Cash
ORD008670,CUST02166,PROD0502,2025-02-06,Riyadh,Saudi Arabia,Grocery,Dates,3,173.08,0.0,519.24,313.82,205.42,Completed,Online,Bank Transfer
ORD008671,CUST02213,PROD0304,2025-05-17,Riyadh,Saudi Arabia,Fashion,Handbag,3,944.07,0.15,2407.38,1589.73,817.65,Cancelled,Retail Store,Card
ORD008672,CUST00626,PROD0102,2026-05-23,Abu Dhabi,UAE,Electronics,Laptop,3,1188.49,0.05,3387.2,1902.33,1484.87,Completed,Retail Store,Card
ORD008673,CUST01119,PROD0103,2025-08-15,Abu Dhabi,UAE,Electronics,Headphones,1,570.4,0.05,541.88,309.41,232.47,Completed,Retail Store,Wallet
ORD008674,CUST00172,PROD0401,2025-11-16,Jeddah,Saudi Arabia,Beauty,Perfume,2,638.53,0.1,1149.35,896.76,252.59,Returned,Marketplace,Bank Transfer
ORD008675,CUST02386,PROD0602,2025-07-01,Riyadh,Saudi Arabia,Sports,Running Shoes,1,241.77,0.1,217.59,140.13,77.46,Completed,Retail Store,Cash
ORD008676,CUST01610,PROD0102,2025-03-27,Dubai,UAE,Electronics,Laptop,3,671.83,0.1,1813.94,1236.33,577.61,Cancelled,Online,Cash
ORD008677,CUST00173,PROD0201,2026-04-12,Jeddah,Saudi Arabia,Home Appliances,Air Conditioner,3,204.36,0.0,613.08,354.65,258.43,Returned,Retail Store,Bank Transfer
ORD008678,CUST02114,PROD0602,2025-02-22,Riyadh,Saudi Arabia,Sports,Running Shoes,1,1685.81,0.0,1685.81,950.48,735.33,Cancelled,Retail Store,Cash
ORD008679,CUST02378,PROD0601,2025-08-23,Sharjah,UAE,Sports,Yoga Mat,3,92.18,0.0,276.54,209.11,67.43,Completed,Retail Store,Cash
ORD008680,CUST00455,PROD0104,2026-03-09,Jubail,Saudi Arabia,Electronics,Smartwatch,3,502.51,0.15,1281.4,718.93,562.47,Completed,Marketplace,Cash
ORD008681,CUST01788,PROD0604,2026-05-11,Riyadh,Saudi Arabia,Sports,Fitness Tracker,5,2156.85,0.15,9166.61,6056.41,3110.2,Completed,Marketplace,Bank Transfer
ORD008682,CUST02342,PROD0501,2025-04-10,Jeddah,Saudi Arabia,Grocery,Coffee,1,186.23,0.05,176.92,127.26,49.66,Cancelled,Retail Store,Bank Transfer
ORD008683,CUST02459,PROD0601,2026-08-22,Riyadh,Saudi Arabia,Sports,Yoga Mat,4,829.62,0.0,3318.48,2434.08,884.4,Completed,Marketplace,Cash
ORD008684,CUST02198,PROD0302,2026-02-07,Jubail,Saudi Arabia,Fashion,Sneakers,5,303.39,0.0,1516.95,846.55,670.4,Completed,Online,Bank Transfer
ORD008685,CUST01780,PROD0401,2026-01-31,Dubai,UAE,Beauty,Perfume,4,552.19,0.0,2208.76,1693.05,515.71,Completed,Online,Cash
ORD008686,CUST01034,PROD0503,2026-06-11,Riyadh,Saudi Arabia,Grocery,Snacks,1,440.63,0.2,352.5,277.21,75.29,Returned,Online,Card
ORD008687,CUST02052,PROD0602,2026-02-19,Jeddah,Saudi Arabia,Sports,Running Shoes,4,654.09,0.0,2616.36,2063.14,553.22,Completed,Online,Bank Transfer
ORD008688,CUST01521,PROD0603,2026-09-05,Dubai,UAE,Sports,Dumbbells,3,1914.22,0.1,5168.39,3401.89,1766.5,Cancelled,Marketplace,Card
ORD008689,CUST01771,PROD0602,2026-11-08,Sharjah,UAE,Sports,Running Shoes,3,1283.11,0.0,3849.33,2877.91,971.42,Returned,Marketplace,Card
ORD008690,CUST01242,PROD0104,2026-04-08,Riyadh,Saudi Arabia,Electronics,Smartwatch,2,461.75,0.1,831.15,667.04,164.11,Completed,Marketplace,Card
ORD008691,CUST00655,PROD0203,2026-06-25,Riyadh,Saudi Arabia,Home Appliances,Microwave,2,2430.71,0.15,4132.21,2402.48,1729.73,Completed,Retail Store,Bank Transfer
ORD008692,CUST01406,PROD0204,2026-09-18,Jubail,Saudi Arabia,Home Appliances,Vacuum Cleaner,2,1180.33,0.1,2124.59,1327.32,797.27,Completed,Retail Store,Bank Transfer
ORD008693,CUST01089,PROD0403,2026-09-11,Sharjah,UAE,Beauty,Makeup Kit,2,2171.12,0.05,4125.13,3241.99,883.14,Completed,Marketplace,Bank Transfer
ORD008694,CUST00047,PROD0401,2025-12-30,Dammam,Saudi Arabia,Beauty,Perfume,5,1912.38,0.15,8127.62,5387.9,2739.72,Completed,Online,Bank Transfer
ORD008695,CUST02198,PROD0304,2025-05-10,Jeddah,Saudi Arabia,Fashion,Handbag,5,1813.83,0.05,8615.69,5069.07,3546.62,Returned,Retail Store,Wallet
ORD008696,CUST00756,PROD0204,2025-03-25,Dubai,UAE,Home Appliances,Vacuum Cleaner,1,2033.61,0.05,1931.93,1448.84,483.09,Completed,Marketplace,Cash
ORD008697,CUST02431,PROD0404,2025-09-28,Abu Dhabi,UAE,Beauty,Hair Dryer,1,2447.13,0.15,2080.06,1574.02,506.04,Returned,Retail Store,Bank Transfer
ORD008698,CUST02268,PROD0101,2025-09-01,Abu Dhabi,UAE,Electronics,Smartphone,4,2403.97,0.0,9615.88,7973.77,1642.11,Returned,Online,Card
ORD008699,CUST00737,PROD0103,2026-01-23,Abu Dhabi,UAE,Electronics,Headphones,2,784.25,0.0,1568.5,901.13,667.37,Completed,Retail Store,Wallet
ORD008700,CUST01614,PROD0402,2025-08-02,Abu Dhabi,UAE,Beauty,Skincare Set,4,569.39,0.05,2163.68,1744.57,419.11,Completed,Online,Card
ORD008701,CUST00086,PROD0602,2025-06-15,Jubail,Saudi Arabia,Sports,Running Shoes,2,611.7,0.15,1039.89,799.06,240.83,Returned,Marketplace,Cash
ORD008702,CUST00248,PROD0102,2025-02-28,Jubail,Saudi Arabia,Electronics,Laptop,2,1504.62,0.15,2557.85,1667.2,890.65,Cancelled,Retail Store,Wallet
ORD008703,CUST01544,PROD0302,2026-08-25,Dubai,UAE,Fashion,Sneakers,3,77.77,0.05,221.64,181.24,40.4,Cancelled,Marketplace,Wallet
ORD008704,CUST01796,PROD0302,2026-05-19,Sharjah,UAE,Fashion,Sneakers,3,1120.39,0.15,2856.99,2426.08,430.91,Completed,Online,Wallet
ORD008705,CUST01271,PROD0303,2026-12-07,Dubai,UAE,Fashion,T-Shirt,2,1641.29,0.05,3118.45,2173.88,944.57,Returned,Retail Store,Cash
ORD008706,CUST02278,PROD0103,2025-05-03,Jubail,Saudi Arabia,Electronics,Headphones,3,1783.47,0.05,5082.89,3101.35,1981.54,Completed,Marketplace,Bank Transfer
ORD008707,CUST00070,PROD0503,2026-10-10,Dubai,UAE,Grocery,Snacks,5,1361.09,0.2,5444.36,3488.95,1955.41,Completed,Retail Store,Card
ORD008708,CUST00780,PROD0603,2026-02-17,Dubai,UAE,Sports,Dumbbells,4,2238.51,0.0,8954.04,5978.18,2975.86,Completed,Online,Card
ORD008709,CUST00260,PROD0601,2025-05-19,Sharjah,UAE,Sports,Yoga Mat,2,1699.08,0.15,2888.44,2294.89,593.55,Completed,Marketplace,Wallet
ORD008710,CUST00745,PROD0204,2025-08-17,Dubai,UAE,Home Appliances,Vacuum Cleaner,1,2172.25,0.15,1846.41,1146.84,699.57,Completed,Online,Bank Transfer
ORD008711,CUST00304,PROD0404,2025-10-01,Jeddah,Saudi Arabia,Beauty,Hair Dryer,1,399.91,0.1,359.92,204.99,154.93,Returned,Marketplace,Cash
ORD008712,CUST02114,PROD0201,2026-03-15,Riyadh,Saudi Arabia,Home Appliances,Air Conditioner,2,1490.61,0.05,2832.16,2152.59,679.57,Returned,Online,Bank Transfer
ORD008713,CUST02455,PROD0604,2026-07-16,Dubai,UAE,Sports,Fitness Tracker,3,901.39,0.0,2704.17,2052.36,651.81,Returned,Marketplace,Bank Transfer
ORD008714,CUST00026,PROD0401,2025-04-28,Riyadh,Saudi Arabia,Beauty,Perfume,4,1636.58,0.2,5237.06,3662.05,1575.01,Completed,Marketplace,Wallet
ORD008715,CUST02064,PROD0502,2026-12-15,Jeddah,Saudi Arabia,Grocery,Dates,1,1501.91,0.2,1201.53,1014.9,186.63,Returned,Retail Store,Bank Transfer
ORD008716,CUST02222,PROD0404,2026-04-28,Dubai,UAE,Beauty,Hair Dryer,1,301.45,0.1,271.3,157.01,114.29,Returned,Retail Store,Cash
ORD008717,CUST01524,PROD0604,2026-01-30,Dubai,UAE,Sports,Fitness Tracker,2,870.31,0.2,1392.5,1101.14,291.36,Completed,Online,Bank Transfer
ORD008718,CUST01606,PROD0503,2026-12-04,Dubai,UAE,Grocery,Snacks,5,1402.09,0.15,5958.88,4621.9,1336.98,Cancelled,Retail Store,Card
ORD008719,CUST00196,PROD0102,2026-04-05,Sharjah,UAE,Electronics,Laptop,5,244.55,0.0,1222.75,729.18,493.57,Completed,Marketplace,Card
ORD008720,CUST01741,PROD0501,2026-11-24,Jeddah,Saudi Arabia,Grocery,Coffee,2,1992.55,0.05,3785.84,2162.55,1623.29,Returned,Retail Store,Cash
ORD008721,CUST00202,PROD0503,2025-03-19,Jubail,Saudi Arabia,Grocery,Snacks,4,611.12,0.0,2444.48,1965.42,479.06,Cancelled,Marketplace,Cash
ORD008722,CUST02206,PROD0603,2026-02-16,Dubai,UAE,Sports,Dumbbells,2,449.74,0.0,899.48,667.75,231.73,Completed,Online,Cash
ORD008723,CUST00790,PROD0101,2025-03-16,Jeddah,Saudi Arabia,Electronics,Smartphone,1,1056.56,0.2,845.25,596.96,248.29,Completed,Online,Cash
ORD008724,CUST01629,PROD0202,2025-10-22,Sharjah,UAE,Home Appliances,Refrigerator,3,567.08,0.0,1701.24,1261.12,440.12,Completed,Retail Store,Bank Transfer
ORD008725,CUST00586,PROD0602,2025-01-21,Sharjah,UAE,Sports,Running Shoes,2,154.29,0.05,293.15,172.76,120.39,Completed,Online,Card
ORD008726,CUST00534,PROD0202,2025-06-20,Jeddah,Saudi Arabia,Home Appliances,Refrigerator,4,2387.99,0.1,8596.76,7212.33,1384.43,Cancelled,Retail Store,Card
ORD008727,CUST02187,PROD0303,2025-01-15,Jeddah,Saudi Arabia,Fashion,T-Shirt,1,387.91,0.15,329.72,226.16,103.56,Completed,Online,Card
ORD008728,CUST01178,PROD0402,2025-07-30,Sharjah,UAE,Beauty,Skincare Set,5,1825.33,0.15,7757.65,4419.04,3338.61,Cancelled,Retail Store,Card
ORD008729,CUST02225,PROD0201,2026-07-14,Dammam,Saudi Arabia,Home Appliances,Air Conditioner,2,194.06,0.1,349.31,261.6,87.71,Returned,Online,Cash
ORD008730,CUST00454,PROD0302,2025-03-27,Dammam,Saudi Arabia,Fashion,Sneakers,3,1975.81,0.1,5334.69,4324.1,1010.59,Completed,Marketplace,Card
ORD008731,CUST01358,PROD0501,2025-05-29,Abu Dhabi,UAE,Grocery,Coffee,5,463.7,0.15,1970.72,1301.58,669.14,Completed,Retail Store,Wallet
ORD008732,CUST01342,PROD0304,2026-12-01,Dammam,Saudi Arabia,Fashion,Handbag,5,2158.6,0.2,8634.4,5088.86,3545.54,Cancelled,Retail Store,Cash
ORD008733,CUST00820,PROD0302,2026-01-07,Jeddah,Saudi Arabia,Fashion,Sneakers,1,1982.47,0.2,1585.98,1204.93,381.05,Completed,Marketplace,Wallet
